,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
783,-86.57850069999999,30.7527631,1005,martin luther king jr ave e-5,,crestview,okaloosa,fl,,,7d2e844752f1a519
784,-86.57856269999999,30.752757199999998,1005,martin luther king jr ave e-6,,crestview,okaloosa,fl,,,639a34992893b0c4
785,-86.5786313,30.7527506,1005,martin luther king jr ave e-7,,crestview,okaloosa,fl,,,ff583632b485c149
786,-86.5786989,30.752744099999997,1005,martin luther king jr ave e-8,,crestview,okaloosa,fl,,,da5e51337936a2e8
787,-86.5788833,30.7527171,1005,martin luther king jr ave f-1,,crestview,okaloosa,fl,,,1ba8d9430aee4c00
788,-86.5788838,30.752659100000002,1005,martin luther king jr ave f-2,,crestview,okaloosa,fl,,,9f30b21eb72b0163
789,-86.5788844,30.7526006,1005,martin luther king jr ave f-3,,crestview,okaloosa,fl,,,70170934fcd0b45f
790,-86.5788849,30.752547200000002,1005,martin luther king jr ave f-4,,crestview,okaloosa,fl,,,523f6ca36855f870
791,-86.5788853,30.7524993,1005,martin luther king jr ave f-5,,crestview,okaloosa,fl,,,6ab775bb3665004e
792,-86.5788858,30.7524462,1005,martin luther king jr ave f-6,,crestview,okaloosa,fl,,,3d07d6562986feba
793,-86.5788864,30.7523868,1005,martin luther king jr ave f-7,,crestview,okaloosa,fl,,,2b42ed33df9f14fd
794,-86.5788869,30.752334,1005,martin luther king jr ave f-8,,crestview,okaloosa,fl,,,29ab182badb38fae
795,-86.57929150000001,30.753301699999998,1088,martin luther king jr ave w,,crestview,okaloosa,fl,,,f301341ae009bb39
796,-86.578847,30.754001199999998,1052,1/2 martin luther king ave w,,crestview,okaloosa,fl,,,9e50a4ccb0417d32
797,-86.5790054,30.753722600000003,1052,1/2 martin luther king ave c,,crestview,okaloosa,fl,,,49d083ea4fddf5fe
798,-86.5786777,30.7537637,1052,1/2 martin luther king ave b,,crestview,okaloosa,fl,,,36170019882759d7
799,-80.6810342,26.682509399999997,1301,dr martin luther king jr blvd w,,belle-glade-pahokee,palm-beach,fl,,,49f1a638b37faa35
800,-80.0626692,26.7695828,632,dr martin luther king jr blvd 1,,riviera-beach,palm-beach,fl,,,354d10d80f0dc6c9
801,-80.0606302,26.536346999999996,317,e martin luther king jr blvd a,,boynton-beach-delray-beach,palm-beach,fl,,,82f6b677ef9e8b5f
802,-80.0651647,26.5363766,119,w martin luther king jr blvd a,,boynton-beach-delray-beach,palm-beach,fl,,,000fb0c6eb2fa79f
803,-80.675336,26.6824685,,sw martin luther king jr blvd,,belle-glade-pahokee,palm-beach,fl,,,7b0620ca43a1de0c
804,-80.06887840000002,26.769777100000002,1028,dr martin luther king jr blvd a,,riviera-beach,palm-beach,fl,,,09647ac8fdd1a991
805,-82.1903905,28.3689602,37815,martin luther king b,,dade-city,pasco,fl,,,aec4189569909348
806,-82.79189190000001,27.9839874,1730,n martin luther king jr ave,,clearwater,pinellas,fl,,,f287c968c2b01d6d
807,-82.75142149999999,28.1410924,414,e martin luther king jr dr,,tarpon-springs,pinellas,fl,,,4eb1755deab0bd04
808,-82.7594391,28.1411131,221,w martin luther king jr dr,,tarpon-springs,pinellas,fl,,,56faff889490cfa5
809,-82.64724670000001,27.838491499999996,7250,dr martin luther king jr st n,,st-petersburg,pinellas,fl,,,2357435d362f5f96
810,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 13,,st-petersburg,pinellas,fl,,,157bdf3a83f8756b
811,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 21,,st-petersburg,pinellas,fl,,,db78a49965ffb9c4
812,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 23,,st-petersburg,pinellas,fl,,,199fe530fdf76916
813,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 11,,st-petersburg,pinellas,fl,,,021396cb43154369
814,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 12,,st-petersburg,pinellas,fl,,,324b569a08b0bb2d
815,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 10,,st-petersburg,pinellas,fl,,,069e5b8b9e27989b
816,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 22,,st-petersburg,pinellas,fl,,,4caad46d21308573
817,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 51,,st-petersburg,pinellas,fl,,,5895198874355127
818,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 52,,st-petersburg,pinellas,fl,,,53d5c7b285f64a7b
819,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 53,,st-petersburg,pinellas,fl,,,2cdc4e1cc7530a38
820,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 71,,st-petersburg,pinellas,fl,,,e7ac64b4af4bb811
821,-82.7917819,27.9378031,1626,s dr martin luther king jr ave,,clearwater,pinellas,fl,,,f37304bf4c9d2a28
822,-82.7920013,27.954931899999995,,martin luther king jr ave s,,clearwater,pinellas,fl,,,fd0c12f5a8c661ae
823,-82.7912595,27.958914299999996,605,s martin luther king jr ave  # 5,,clearwater,pinellas,fl,,,e7b783360a240409
824,-82.79140720000001,27.9588924,605,s martin luther king jr ave  # 3,,clearwater,pinellas,fl,,,75b78049a05f9f66
825,-82.7915692,27.958893100000004,605,s martin luther king jr ave  # 1,,clearwater,pinellas,fl,,,c2d6cc752a9c1545
826,-82.64659520000001,27.7110274,6231,dr martin luther king jr st s,,st-petersburg,pinellas,fl,,,4bf740f79b3b38d9
827,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 212,,st-petersburg,pinellas,fl,,,1017c5d3c2af9023
828,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 202,,st-petersburg,pinellas,fl,,,859a25eb21d8779d
829,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 210,,st-petersburg,pinellas,fl,,,54f8d04538b7b661
830,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 305,,st-petersburg,pinellas,fl,,,85a0f58e0173e847
831,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 105,,st-petersburg,pinellas,fl,,,b12107129882ff32
832,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 308,,st-petersburg,pinellas,fl,,,68692bbb3717cd51
833,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 111,,st-petersburg,pinellas,fl,,,296a235f43f775a8
834,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 209,,st-petersburg,pinellas,fl,,,7efa59a609878cc0
835,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 205,,st-petersburg,pinellas,fl,,,85bb2ae997282c5d
836,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 107,,st-petersburg,pinellas,fl,,,d1fef9565411511c
837,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 104,,st-petersburg,pinellas,fl,,,ccc25df72ef0c800
838,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 207,,st-petersburg,pinellas,fl,,,5ccbc7b23751c0f7
839,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 114,,st-petersburg,pinellas,fl,,,f84695ec128834d1
840,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 206,,st-petersburg,pinellas,fl,,,cd9e0857fc862c49
841,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 110,,st-petersburg,pinellas,fl,,,db5caa096f96b0e1
842,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 101,,clearwater,pinellas,fl,,,a251675239a381cf
843,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 301,,clearwater,pinellas,fl,,,51c1c662b76f9d31
844,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 202,,clearwater,pinellas,fl,,,32349a3e8dfef4f1
845,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 302,,clearwater,pinellas,fl,,,759bdf378a56c683
846,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 102,,clearwater,pinellas,fl,,,9926a380b0f3ad89
847,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 91,,st-petersburg,pinellas,fl,,,592346dfb13dc8ac
848,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 92,,st-petersburg,pinellas,fl,,,e6e91625d23ce329
849,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 93,,st-petersburg,pinellas,fl,,,455e26cf2c163c8e
850,-82.7911442,27.952494599999998,1243,s martin luther king jr ave  # c-10,,clearwater,pinellas,fl,,,9ceee2644b0b8e5a
851,-82.7911442,27.952494599999998,1243,s martin luther king jr ave  # c-20,,clearwater,pinellas,fl,,,cf13c0ea835cfa9b
852,-82.7911442,27.952494599999998,1243,s martin luther king jr ave  # c-30,,clearwater,pinellas,fl,,,2870de7d7153b979
853,-82.7911442,27.952494599999998,1243,s martin luther king jr ave  # c-40,,clearwater,pinellas,fl,,,1fc0b22c636d1641
854,-82.7911442,27.952494599999998,1243,s martin luther king jr ave  # c-50,,clearwater,pinellas,fl,,,ff3c374c54b23b23
855,-82.7911394,27.9530071,1243,s martin luther king jr ave  # b-10,,clearwater,pinellas,fl,,,883c1597195f16e3
856,-82.7911394,27.9530071,1243,s martin luther king jr ave  # b-50,,clearwater,pinellas,fl,,,ce3592fa994dbf9a
857,-82.7914168,27.952728399999998,1243,s martin luther king jr ave  # a-10,,clearwater,pinellas,fl,,,675b69c2291cf05b
858,-82.7914168,27.952728399999998,1243,s martin luther king jr ave  # a-20,,clearwater,pinellas,fl,,,6e3d340752093d84
859,-82.7914168,27.952728399999998,1243,s martin luther king jr ave  # a-50,,clearwater,pinellas,fl,,,959b89f56533f798
860,-82.7901655,27.952694800000003,1241,s martin luther king jr ave  # 103,,clearwater,pinellas,fl,,,ba52cc1584a51432
861,-82.7901655,27.952694800000003,1241,s martin luther king jr ave  # 304,,clearwater,pinellas,fl,,,d05638eb9384560f
862,-82.79069790000001,27.9529006,1239,s martin luther king jr ave  # 303,,clearwater,pinellas,fl,,,92828f0708790627
863,-82.79069790000001,27.9529006,1239,s martin luther king jr ave  # 104,,clearwater,pinellas,fl,,,2b7d4b38d1682db7
864,-82.79069790000001,27.9529006,1239,s martin luther king jr ave  # 203,,clearwater,pinellas,fl,,,b6258b1bb41bb61f
865,-82.79069790000001,27.9529006,1239,s martin luther king jr ave  # 204,,clearwater,pinellas,fl,,,c975d38f3fa6fd52
866,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 14,,st-petersburg,pinellas,fl,,,a7d0b589ecce14af
867,-82.79059790000001,27.952433199999998,1245,s martin luther king jr ave  # 201,,clearwater,pinellas,fl,,,3f57f207a08819da
868,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 43,,st-petersburg,pinellas,fl,,,aa7a29e18e017724
869,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 41,,st-petersburg,pinellas,fl,,,7011d2488417be42
870,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 42,,st-petersburg,pinellas,fl,,,8a4ea6c70d217999
871,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 33,,st-petersburg,pinellas,fl,,,6d915ea84b904bc9
872,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 72,,st-petersburg,pinellas,fl,,,6ff8b89278986c07
873,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 73,,st-petersburg,pinellas,fl,,,ad778982aac61bdd
874,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 83,,st-petersburg,pinellas,fl,,,ebf92ef91ddaddc2
875,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 61,,st-petersburg,pinellas,fl,,,4643c788abe4cca5
876,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 62,,st-petersburg,pinellas,fl,,,221e3fab0e02ba11
877,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 31,,st-petersburg,pinellas,fl,,,bfb30a87a7a64a07
878,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 32,,st-petersburg,pinellas,fl,,,16ca4d416874cc62
879,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 81,,st-petersburg,pinellas,fl,,,ac3a743378822da6
880,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 82,,st-petersburg,pinellas,fl,,,bd3315ff56d4a132
881,-82.6498321,27.882185200000002,11850,dr martin luther king jr st n # 63,,st-petersburg,pinellas,fl,,,b4dab5f0c878370a
882,-82.7911442,27.952494599999998,1243,s martin luther king jr ave  #  c-3,,clearwater,pinellas,fl,,,24cbf410dca23682
883,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 105,,clearwater,pinellas,fl,,,723bc1cb741db647
884,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 214,,st-petersburg,pinellas,fl,,,c46489747803d5e0
885,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 108,,st-petersburg,pinellas,fl,,,47031668cd3aad19
886,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 102,,st-petersburg,pinellas,fl,,,d8087ffbbc9e45cf
887,-82.79127209999999,27.9325282,1763,s dr martin luther king jr ave  # a,,clearwater,pinellas,fl,,,7a7dea16f8efd774
888,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 106,,clearwater,pinellas,fl,,,38c406b757addf2c
889,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 306,,clearwater,pinellas,fl,,,f7a6b0fd529ccbbd
890,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 205,,clearwater,pinellas,fl,,,f1fa6dd22bcceb64
891,-82.79146899999999,27.958892499999997,605,s martin luther king jr ave  # 2,,clearwater,pinellas,fl,,,2ac96ea2057e8cd3
892,-82.7911394,27.9530071,1243,s martin luther king jr ave  # b-40,,clearwater,pinellas,fl,,,d791209c7036ed14
893,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 203,,st-petersburg,pinellas,fl,,,39d234c0b99a79d4
894,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 312,,st-petersburg,pinellas,fl,,,a32846ba8a3b8b25
895,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 310,,st-petersburg,pinellas,fl,,,39ab850e54b69224
896,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 301,,st-petersburg,pinellas,fl,,,426a70cbc41841a2
897,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 109,,st-petersburg,pinellas,fl,,,4b22c895631d3c80
898,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 311,,st-petersburg,pinellas,fl,,,f728444ec7192cfe
899,-82.7914168,27.952728399999998,1243,s martin luther king jr ave  # a- 1,,clearwater,pinellas,fl,,,a34e50e04db82b1f
900,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 314,,st-petersburg,pinellas,fl,,,56dba5c49dc587dd
901,-82.79133900000001,27.9589211,605,s martin luther king jr ave  # 4,,clearwater,pinellas,fl,,,0d9b876ab159c605
902,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 101,,st-petersburg,pinellas,fl,,,2f15a74d9471e2d3
903,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 303,,st-petersburg,pinellas,fl,,,eff4ed346f242490
904,-82.79004990000001,27.9524428,1247,s martin luther king jr ave  # 207,,clearwater,pinellas,fl,,,4748a4af4ac00d41
905,-82.64786120000001,27.846073699999998,8100,dr martin luther king jr st n # 309,,st-petersburg,pinellas,fl,,,ae4d03e315d83498
906,-82.79233990000002,27.9764521,,martin luther king jr ave n,,clearwater,pinellas,fl,,,f6749b8bc413a7aa
907,-82.6478396,27.8438964,7770,dr martin luther king jr st n # 201,,st-petersburg,pinellas,fl,,,52efa3e24dca1323
908,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 142,,st-petersburg,pinellas,fl,,,022009b1553f302e
909,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 140,,st-petersburg,pinellas,fl,,,12c29d710aeb7c88
910,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 141,,st-petersburg,pinellas,fl,,,131ca2ca31fc4aef
911,-82.6478396,27.8438964,7770,dr martin luther king jr st n # 103,,st-petersburg,pinellas,fl,,,d327240408f60219
912,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 106,,st-petersburg,pinellas,fl,,,32c15e49cf53227b
913,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 150,,st-petersburg,pinellas,fl,,,2c03a53066332feb
914,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 806,,st-petersburg,pinellas,fl,,,2e50aebb6802c016
915,-82.6478396,27.8438964,7770,dr martin luther king jr st n # 208,,st-petersburg,pinellas,fl,,,2f2c11cedf923bd3
916,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 709,,st-petersburg,pinellas,fl,,,e146ea3c7b544d3f
917,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 908,,st-petersburg,pinellas,fl,,,71a9b02e4143124f
918,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 507,,st-petersburg,pinellas,fl,,,5b17c30edd7738f8
919,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 160,,st-petersburg,pinellas,fl,,,161de1a9b19632af
920,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 706,,st-petersburg,pinellas,fl,,,98634a4006d021b4
921,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 204,,st-petersburg,pinellas,fl,,,7c2f77e738602347
922,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 130,,st-petersburg,pinellas,fl,,,00366e2bce721fa8
923,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 170,,st-petersburg,pinellas,fl,,,b7616c5e59f1a659
924,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 603,,st-petersburg,pinellas,fl,,,44582c1b5f55491a
925,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 904,,st-petersburg,pinellas,fl,,,13dd637ffaf7ede8
926,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 322,,st-petersburg,pinellas,fl,,,7d3a589798bb1fcc
927,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 811,,st-petersburg,pinellas,fl,,,baedb3940d46cf78
928,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 701,,st-petersburg,pinellas,fl,,,6d496799dba1aae2
929,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 809,,st-petersburg,pinellas,fl,,,7531342aafe0be71
930,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 804,,st-petersburg,pinellas,fl,,,46ef67a175ce8b4e
931,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 502,,st-petersburg,pinellas,fl,,,8c3635287aba6f15
932,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 501,,st-petersburg,pinellas,fl,,,9e4721b88df29ac3
933,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 901,,st-petersburg,pinellas,fl,,,faf4f28e6366e1c9
934,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 708,,st-petersburg,pinellas,fl,,,2e47f343929645be
935,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 907,,st-petersburg,pinellas,fl,,,011e924ccf415536
936,-82.6478396,27.8438964,7770,dr martin luther king jr st n # 302,,st-petersburg,pinellas,fl,,,8ca12d2e790c4158
937,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 812,,st-petersburg,pinellas,fl,,,f27240d337e83971
938,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 604,,st-petersburg,pinellas,fl,,,9879a7e87c02f9dd
939,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 512,,st-petersburg,pinellas,fl,,,d61b223aba32b5f3
940,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 808,,st-petersburg,pinellas,fl,,,b6c95a0884822c83
941,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 316,,st-petersburg,pinellas,fl,,,9b5ebf27e163e153
942,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 802,,st-petersburg,pinellas,fl,,,805e43dee01b0c1c
943,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 515,,st-petersburg,pinellas,fl,,,f7a4768e1e7a14ee
944,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 304,,st-petersburg,pinellas,fl,,,e31244ecf6fe68a8
945,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 712,,st-petersburg,pinellas,fl,,,8920b69391e687e1
946,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 714,,st-petersburg,pinellas,fl,,,9fee803f015142d1
947,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 715,,st-petersburg,pinellas,fl,,,1e7eb59b856565d2
948,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 508,,st-petersburg,pinellas,fl,,,c9ef0395abce486d
949,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 120,,st-petersburg,pinellas,fl,,,cb1092f07cf45540
950,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 711,,st-petersburg,pinellas,fl,,,4352d6d7bed7df97
951,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 513,,st-petersburg,pinellas,fl,,,8ed81072e0c262f3
952,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 605,,st-petersburg,pinellas,fl,,,6e354bf661da07ee
953,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 100,,st-petersburg,pinellas,fl,,,3c2c3a703f8473ac
954,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 803,,st-petersburg,pinellas,fl,,,e0f6de5f3f9b01c7
955,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 504,,st-petersburg,pinellas,fl,,,4b409de7c00c4bd2
956,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 313,,st-petersburg,pinellas,fl,,,71d82035637b6bc2
957,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 810,,st-petersburg,pinellas,fl,,,a8459256e478b0fa
958,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 903,,st-petersburg,pinellas,fl,,,fa49c5dffc3768f9
959,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 602,,st-petersburg,pinellas,fl,,,bed7d73ad86cb38e
960,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 703,,st-petersburg,pinellas,fl,,,d8fa3591d417de56
961,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 607,,st-petersburg,pinellas,fl,,,5f605b6035c7fe1e
962,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 405,,st-petersburg,pinellas,fl,,,fa54e812eba71e04
963,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 406,,st-petersburg,pinellas,fl,,,44f16e3c14f9b0e8
964,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 307,,st-petersburg,pinellas,fl,,,ed458c0ca17b7e64
965,-82.6488246,27.854762599999997,9100,dr martin luther king jr st n # 509,,st-petersburg,pinellas,fl,,,834755667f0754f1
966,-81.9244772,28.1202016,6010,lake luther rd,,lakeland,polk,fl,,,3dafba18fc77023e
967,-81.92539520000001,28.1207108,6014,lake luther dr,,lakeland,polk,fl,,,8216bf6754a678e0
968,-81.9615063,28.056475399999997,1046,martin luther king jr hwy,,lakeland,polk,fl,,,466289b7573c0806
969,-81.7206083,28.1026133,780,martin luther king jr st,,winter-haven-auburndale,polk,fl,,,692f849c8ee3865f
970,-81.6225243,28.120788,1400,n martin luther king jr way,,haines-city,polk,fl,,,b40081a8b1273982
971,-81.622525,28.120966100000004,,martin luther king jr way,,haines-city,polk,fl,,,26d61024840a72e7
972,-81.6222363,28.1210305,,dr martin luther king jr way,,haines-city,polk,fl,,,99c768ad5f4c5bde
973,-81.62211740000001,28.1205353,1309,dr martin luther king,,haines-city,polk,fl,,,5487b79cea80d32f
974,-81.827617,27.8911167,,martin luther king jr blvd e,,bartow,polk,fl,,,71f89f2cb77162bc
975,-81.82792099999999,27.891205,,martin luther king jr blvd s,,bartow,polk,fl,,,0296749696312c8a
976,-81.8039182,27.747024300000003,,sw dr martin luther king jr st,,bartow,polk,fl,,,e36cfcdae0bc88be
977,-81.8047103,27.746986199999995,210,dr martin luther king jr st sw,,bartow,polk,fl,,,e2170448fb1ad515
978,-81.7998755,27.7469837,,se dr martin luther king jr st,,bartow,polk,fl,,,49374125ce8fb5f1
979,-81.7993612,27.7469783,,dr martin luther king jr st se,,bartow,polk,fl,,,f5ee50ceae3475db
980,-81.80232559999999,27.747145500000002,32,sw dr martin luther king jr blvd,,bartow,polk,fl,,,894319150a8be123
981,-81.62354140000001,28.017381,213,dr martin luther king st sw,,haines-city,polk,fl,,,3f22e5ee93a2de16
982,-81.6226805,28.018090500000003,,dr martin luther king jr st,,haines-city,polk,fl,,,f7ef7fd09f691a2b
983,-81.8026895,27.747077,34,sw martin luther king jr st,,bartow,polk,fl,,,8f9a8544e09be7f2
984,-81.9652944,27.899249600000005,701,dr martin luther king jr ave ne,,bartow,polk,fl,,,3f253fdea0ad805e
985,-81.6240275,28.0160185,324,dr martin luther king st,,haines-city,polk,fl,,,e4dcb8624cb80736
986,-81.8243772,27.891538899999997,,martin luther king jr blvd w,,bartow,polk,fl,,,dc2abdab8fe346ab
987,-81.5933565,27.900192200000003,,dr martin luther king jr blvd s,,lake-wales,polk,fl,,,f63eb4dcfb8afdc7
988,-81.593503,27.902501399999995,130,dr martin luther king blvd n,,lake-wales,polk,fl,,,ecbf22fe89986688
989,-81.83365529999999,27.891575399999997,966,1/2 martin luther king jr blvd,,bartow,polk,fl,,,e98415acc03bc164
990,-81.5940188,27.906141700000003,517,dr martin luther king jr blvd n,,lake-wales,polk,fl,,,46e98aaa963bc0de
991,-81.96168490000001,28.052606199999996,834,"martin luther king jr ave 3, 4",,lakeland,polk,fl,,,f22cfa6d8d7ea79f
992,-87.1552261,30.6616832,4020,luther fowler rd,,pace,santa_rosa,fl,,,1df528aab9f56620
993,-82.5212245,27.3594602,2430,e dr martin luther king jr way,,sarasota,sarasota,fl,,,fcb7c7035340bca4
994,-82.1116043,27.050713399999996,4756,luther ave,,north-port,sarasota,fl,,,ce876e21c806ec39
995,-81.4719924,29.674175599999998,9620,luther beck rd,,hastings,st_johns,fl,,,9e35338b50f038a6
996,-82.04490059999999,28.859243699999997,415,dr martin luther king ave,,wildwood,sumter,fl,,,199463d81ffab371
997,-82.0428863,28.8626419,112,112-14 dr martin luther king jr,,wildwood,sumter,fl,,,7fc8c626e343263d
998,-82.0426516,28.863236699999998,100,dr martin luther king dr,,wildwood,sumter,fl,,,d51fc8f2c5ed911d
999,-82.042737,28.8630357,102,102-04 dr martin luther king jr,,wildwood,sumter,fl,,,c677215adcb2a826
1000,-82.0426623,28.8626576,108,108-10 dr martin luther king jr,,wildwood,sumter,fl,,,c0ab0cf54dad1e1c
1001,-81.0327725,29.2160483,411,n martin luther king blvd,,daytona-beach,volusia,fl,,,e7defb77d3172409
1002,-81.03081540000001,29.214914500000003,357,n martin luther king blvd  & 359,,daytona-beach,volusia,fl,,,31761ef2daac9385
1003,-81.030072,29.210759499999998,204,n martin luther king blvd  & 206,,daytona-beach,volusia,fl,,,ea31a7846224ab54
1004,-81.027822,29.2078925,117,s martin luther king blvd  & 115,,daytona-beach,volusia,fl,,,fa0c2a40ede9f8d7
1005,-81.02648520000001,29.205385800000002,239,s martin luther king blvd  & 241,,daytona-beach,volusia,fl,,,259bff0f5377ad7e
